ticker,asset_name,asset_type,stock_price,transaction,transaction_date,asset_value_low,asset_value_high,last_name,first_name,owner,additional_details
FDX,FedEx Corporation,Stock,197.73,Purchase,08/21/2020,15001,50000,Wyden,Ron L,Spouse,--
SQ,"Square, Inc.",Stock,155.1,Purchase,08/21/2020,15001,50000,Wyden,Ron L,Spouse,--
T,AT&T Inc.,Stock,16.8,Sale (Full),08/21/2020,50001,100000,Wyden,Ron L,Spouse,--
XOM,Exxon Mobil Corporation,Stock,34.48,Sale (Full),08/21/2020,15001,50000,Wyden,Ron L,Spouse,--
UPS,"United Parcel Service, Inc.",Stock,141.15,Purchase,08/19/2020,50001,100000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,121.03,Purchase,08/19/2020,15001,50000,Wyden,Ron L,Spouse,--
KR,The Kroger Co.,Stock,33.42,Purchase,08/19/2020,15001,50000,Wyden,Ron L,Spouse,--
FDX,FedEx Corporation,Stock,195.28,Purchase,08/19/2020,15001,50000,Wyden,Ron L,Spouse,--
LOW,"Lowe's Companies, Inc.",Stock,147.74,Purchase,08/18/2020,15001,50000,Wyden,Ron L,Spouse,--
DHI,"D.R. Horton, Inc.",Stock,70.89,Purchase,08/18/2020,15001,50000,Wyden,Ron L,Spouse,--
UPS,"United Parcel Service, Inc.",Stock,141.11,Purchase,08/17/2020,50001,100000,Wyden,Ron L,Spouse,--
UPS,"United Parcel Service, Inc.",Stock,141.5,Purchase,08/14/2020,15001,50000,Wyden,Ron L,Spouse,--
PSA,Public Storage,Stock,170.14,Purchase,08/14/2020,15001,50000,Wyden,Ron L,Spouse,--
FDX,FedEx Corporation,Stock,195.95,Purchase,08/14/2020,15001,50000,Wyden,Ron L,Spouse,--
F,Ford Motor Company,Stock,6.07,Purchase,08/11/2020,15001,50000,Wyden,Ron L,Spouse,--
DHI,"D.R. Horton, Inc.",Stock,66.55,Purchase,08/11/2020,50001,100000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,108.71,Purchase,08/07/2020,50001,100000,Wyden,Ron L,Spouse,--
WDAY,"Workday, Inc.",Stock,183.99,Purchase,08/05/2020,1001,15000,Wyden,Ron L,Spouse,--
PSA,Public Storage,Stock,167.36,Purchase,08/05/2020,15001,50000,Wyden,Ron L,Spouse,--
KR,The Kroger Co.,Stock,32.21,Purchase,08/05/2020,1001,15000,Wyden,Ron L,Spouse,--
DHI,"D.R. Horton, Inc.",Stock,65.47,Purchase,08/05/2020,1001,15000,Wyden,Ron L,Spouse,--
CLX,The Clorox Company,Stock,212.46,Purchase,08/05/2020,1001,15000,Wyden,Ron L,Spouse,--
BYND,"Beyond Meat, Inc.",Stock,132.69,Purchase,08/05/2020,15001,50000,Wyden,Ron L,Spouse,--
PSA,Public Storage,Stock,171.11,Purchase,08/04/2020,50001,100000,Wyden,Ron L,Spouse,--
MTCH,"Match Group, Inc.",Stock,107.57,Purchase,08/04/2020,1001,15000,Wyden,Ron L,Spouse,--
KR,The Kroger Co.,Stock,32.48,Purchase,08/04/2020,1001,15000,Wyden,Ron L,Spouse,--
KLAC,KLA Corporation,Stock,195.11,Purchase,08/04/2020,15001,50000,Wyden,Ron L,Spouse,--
DIS,The Walt Disney Company,Stock,116.91,Purchase,08/04/2020,15001,50000,Wyden,Ron L,Spouse,--
MAR,"Marriott International, Inc.",Stock,81.97,Sale (Full),08/03/2020,100001,250000,Wyden,Ron L,Spouse,--
VAC,Marriott Vacations Worldwide Corporation,Stock,77.99,Sale (Full),08/03/2020,15001,50000,Wyden,Ron L,Spouse,--
INTC,Intel Corporation,Stock,43.33,Sale (Full),08/03/2020,15001,50000,Wyden,Ron L,Spouse,--
MSFT,Microsoft Corporation,Stock,197.92,Purchase,07/31/2020,50001,100000,Wyden,Ron L,Spouse,--
OSK,Oshkosh Corporation,Stock,75.4,Purchase,07/30/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,105.83,Purchase,07/30/2020,50001,100000,Wyden,Ron L,Spouse,--
BYND,"Beyond Meat, Inc.",Stock,123.32,Purchase,07/30/2020,15001,50000,Wyden,Ron L,Spouse,--
GE,General Electric Company,Stock,49.25,Sale (Full),05/16/2019,1001,15000,Kaine,Timothy M,Spouse,--
WW,"WW International, Inc.",Stock,19.37,Purchase,02/27/2019,1001,15000,Carper,Thomas R,Spouse,--
TROW,"T. Rowe Price Group, Inc.",Stock,113.91,Sale (Full),07/15/2020,1001,15000,Cassidy,William,Spouse,--
PLD,"Prologis, Inc.",Stock,85.51,Purchase,07/15/2020,1001,15000,Cassidy,William,Spouse,--
IBM,International Business Machines Corporation,Stock,106.38,Sale (Full),07/05/2019,1001,15000,Whitehouse,Sheldon,Self,--
IBM,International Business Machines Corporation,Stock,106.38,Sale (Full),07/05/2019,1001,15000,Whitehouse,Sheldon,Spouse,--
WFC,Wells Fargo & Company,Stock,43.29,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
DIS,The Walt Disney Company,Stock,131.87,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
V,Visa Inc.,Stock,169.57,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
VZ,Verizon Communications Inc.,Stock,46.73,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
TXN,Texas Instruments Incorporated,Stock,111.77,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
JNK,SPDR Bloomberg Barclays High Yield Bond ETF,Stock,83.99,Sale (Full),09/25/2019,15001,50000,"Moran,  ",Jerry,Spouse,--
OXY,Occidental Petroleum Corporation,Stock,41.95,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
MPC,Marathon Petroleum Corporation,Stock,51.11,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
JNJ,Johnson & Johnson,Stock,115.01,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
INTC,Intel Corporation,Stock,45.04,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
GILD,"Gilead Sciences, Inc.",Stock,53.43,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
GIS,"General Mills, Inc.",Stock,46.47,Sale (Full),09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
XOM,Exxon Mobil Corporation,Stock,56.22,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
COST,Costco Wholesale Corporation,Stock,265.3,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
KO,The Coca-Cola Company,Stock,47.08,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
AAPL,Apple Inc.,Stock,53.53,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Spouse,--
WFC,Wells Fargo & Company,Stock,43.29,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
DIS,The Walt Disney Company,Stock,131.87,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
V,Visa Inc.,Stock,169.57,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
VZ,Verizon Communications Inc.,Stock,46.73,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
USB,U.S. Bancorp,Stock,45.81,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
TXN,Texas Instruments Incorporated,Stock,111.77,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
JNK,SPDR Bloomberg Barclays High Yield Bond ETF,Stock,83.99,Sale (Partial),09/25/2019,15001,50000,"Moran,  ",Jerry,Self,--
OXY,Occidental Petroleum Corporation,Stock,41.95,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
MSFT,Microsoft Corporation,Stock,133.35,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
MPC,Marathon Petroleum Corporation,Stock,51.11,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
JNJ,Johnson & Johnson,Stock,115.01,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
INTC,Intel Corporation,Stock,45.04,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
GILD,"Gilead Sciences, Inc.",Stock,53.43,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
GIS,"General Mills, Inc.",Stock,46.47,Sale (Full),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
XOM,Exxon Mobil Corporation,Stock,56.22,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
CVS,CVS Health Corporation,Stock,54.6,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
COST,Costco Wholesale Corporation,Stock,265.3,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
KO,The Coca-Cola Company,Stock,47.08,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
BRK-B,Berkshire Hathaway Inc.,Stock,208.11,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
BAC,Bank of America Corporation,Stock,26.16,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
AAPL,Apple Inc.,Stock,53.53,Sale (Partial),09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
AMZN,"Amazon.com, Inc.",Stock,88.42,Purchase,09/25/2019,1001,15000,"Moran,  ",Jerry,Self,--
C,Citigroup Inc.,Stock,42.34,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
QCOM,QUALCOMM Incorporated,Stock,86.02,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
RMD,ResMed Inc.,Stock,187.36,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
OHI,"Omega Healthcare Investors, Inc.",Stock,21.46,Sale (Full),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
ARCC,Ares Capital Corporation,Stock,9.66,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
LMT,Lockheed Martin Corporation,Stock,306.73,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
WIW,Western Asset Inflation-Linked Opportunities & Inc,Stock,7.98,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
NVDA,NVIDIA Corporation,Stock,104.79,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
AXS,AXIS Capital Holdings Limited,Stock,32.92,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
MPW,"Medical Properties Trust, Inc.",Stock,13.23,Sale (Full),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
GLAD,Gladstone Capital Corporation,Stock,11.38,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
SWKS,"Skyworks Solutions, Inc.",Stock,122.45,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
HASI,Hannon Armstrong Sustainable Infrastructure Capita,Stock,25.2,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
ABBV,AbbVie Inc.,Stock,82.7,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
AY,Atlantica Sustainable Infrastructure plc,Stock,23.64,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
IRM,Iron Mountain Incorporated,Stock,21.51,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
LHX,"L3Harris Technologies, Inc.",Stock,147.96,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
APO,"Apollo Global Management, Inc.",Stock,44.52,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
AAPL,Apple Inc.,Stock,93.51,Sale (Partial),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
PFE,Pfizer Inc.,Stock,26.93,Purchase,07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
TSN,"Tyson Foods, Inc.",Stock,50.0,Sale (Full),07/09/2020,1001,15000,Carper,Thomas R,Spouse,--
TCEHY,Tencent Holdings Limited,Stock,65.78,Sale (Partial),07/08/2020,1001,15000,Carper,Thomas R,Spouse,--
WIW,Western Asset Inflation-Linked Opportunities & Inc,Stock,8.04,Purchase,07/07/2020,1001,15000,Carper,Thomas R,Spouse,--
STX,Seagate Technology plc,Stock,40.87,Purchase,07/02/2020,15001,50000,Wyden,Ron L,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,144.51,Purchase,07/02/2020,15001,50000,Wyden,Ron L,Spouse,--
STX,Seagate Technology plc,Stock,41.47,Purchase,07/06/2020,50001,100000,Wyden,Ron L,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,152.85,Purchase,07/06/2020,15001,50000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,91.28,Purchase,07/06/2020,50001,100000,Wyden,Ron L,Spouse,--
KLAC,KLA Corporation,Stock,193.87,Purchase,07/06/2020,15001,50000,Wyden,Ron L,Spouse,--
MSFT,Microsoft Corporation,Stock,203.42,Purchase,07/06/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,98.11,Purchase,07/06/2020,15001,50000,Wyden,Ron L,Spouse,--
TRIP,"TripAdvisor, Inc.",Stock,18.5,Sale (Full),07/07/2020,50001,100000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,93.24,Purchase,07/13/2020,15001,50000,Wyden,Ron L,Spouse,--
CAT,Caterpillar Inc.,Stock,119.81,Sale (Full),07/13/2020,50001,100000,Wyden,Ron L,Spouse,--
COST,Costco Wholesale Corporation,Stock,298.9,Purchase,07/13/2020,15001,50000,Wyden,Ron L,Spouse,--
F,Ford Motor Company,Stock,5.08,Purchase,07/13/2020,1001,15000,Wyden,Ron L,Spouse,--
OSK,Oshkosh Corporation,Stock,68.79,Purchase,07/13/2020,50001,100000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,95.44,Purchase,07/15/2020,15001,50000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,96.06,Purchase,07/20/2020,15001,50000,Wyden,Ron L,Spouse,--
OSK,Oshkosh Corporation,Stock,71.04,Purchase,07/20/2020,15001,50000,Wyden,Ron L,Spouse,--
MSFT,Microsoft Corporation,Stock,195.54,Purchase,07/23/2020,100001,250000,Wyden,Ron L,Spouse,--
GOOG,Alphabet Inc.,Stock,76.51,Purchase,07/27/2020,15001,50000,Wyden,Ron L,Spouse,--
IRBT,iRobot Corporation,Stock,72.23,Purchase,07/27/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,103.91,Purchase,07/27/2020,15001,50000,Wyden,Ron L,Spouse,--
DHI,"D.R. Horton, Inc.",Stock,62.09,Purchase,07/28/2020,15001,50000,Wyden,Ron L,Spouse,--
RPM,RPM International Inc.,Stock,71.06,Sale (Partial),06/16/2020,50001,100000,Sullivan,Daniel S,Joint,"The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on July 7, 2020. This activity is part of an ongoing long term portfolio diversification strategy that regularly includes similar transactions."
WFC,Wells Fargo & Company,Stock,25.04,Purchase,06/25/2020,15001,50000,Capito,Shelley M,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,137.94,Purchase,06/30/2020,15001,50000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,86.34,Purchase,06/26/2020,15001,50000,Wyden,Ron L,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,134.64,Purchase,06/26/2020,15001,50000,Wyden,Ron L,Spouse,--
MSFT,Microsoft Corporation,Stock,189.54,Purchase,06/26/2020,15001,50000,Wyden,Ron L,Spouse,--
NFLX,"Netflix, Inc.",Stock,443.4,Purchase,06/26/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,91.29,Purchase,06/26/2020,15001,50000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,87.91,Purchase,06/24/2020,15001,50000,Wyden,Ron L,Spouse,--
COST,Costco Wholesale Corporation,Stock,275.85,Purchase,06/24/2020,15001,50000,Wyden,Ron L,Spouse,--
DIS,The Walt Disney Company,Stock,111.71,Purchase,06/24/2020,50001,100000,Wyden,Ron L,Spouse,--
GOOG,Alphabet Inc.,Stock,71.6,Purchase,06/24/2020,15001,50000,Wyden,Ron L,Spouse,--
IRBT,iRobot Corporation,Stock,79.82,Purchase,06/24/2020,15001,50000,Wyden,Ron L,Spouse,--
MSFT,Microsoft Corporation,Stock,191.0,Purchase,06/24/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,92.09,Purchase,06/24/2020,15001,50000,Wyden,Ron L,Spouse,--
PYPL,"PayPal Holdings, Inc.",Stock,168.0,Purchase,06/24/2020,15001,50000,Wyden,Ron L,Spouse,--
AAPL,Apple Inc.,Stock,89.49,Purchase,06/23/2020,50001,100000,Wyden,Ron L,Spouse,--
AMAT,"Applied Materials, Inc.",Stock,58.83,Purchase,06/23/2020,15001,50000,Wyden,Ron L,Spouse,--
AVGO,Broadcom Inc.,Stock,280.21,Purchase,06/23/2020,15001,50000,Wyden,Ron L,Spouse,--
MMM,3M Company,Stock,108.23,Purchase,06/23/2020,50001,100000,Wyden,Ron L,Spouse,--
MSFT,Microsoft Corporation,Stock,194.93,Purchase,06/23/2020,15001,50000,Wyden,Ron L,Spouse,--
AMAT,"Applied Materials, Inc.",Stock,58.02,Purchase,06/17/2020,15001,50000,Wyden,Ron L,Spouse,--
INTC,Intel Corporation,Stock,54.27,Purchase,06/17/2020,15001,50000,Wyden,Ron L,Spouse,--
KLAC,KLA Corporation,Stock,184.63,Purchase,06/17/2020,15001,50000,Wyden,Ron L,Spouse,--
MSFT,Microsoft Corporation,Stock,187.53,Purchase,06/17/2020,15001,50000,Wyden,Ron L,Spouse,--
NFLX,"Netflix, Inc.",Stock,421.97,Purchase,06/03/2020,50001,100000,Wyden,Ron L,Spouse,--
VMC,Vulcan Materials Company,Stock,116.77,Purchase,06/04/2020,50001,100000,Wyden,Ron L,Spouse,--
STZ,"Constellation Brands, Inc.",Stock,165.97,Purchase,06/04/2020,50001,100000,Wyden,Ron L,Spouse,--
PYPL,"PayPal Holdings, Inc.",Stock,154.6,Purchase,06/04/2020,15001,50000,Wyden,Ron L,Spouse,--
MAR,"Marriott International, Inc.",Stock,102.87,Purchase,06/04/2020,15001,50000,Wyden,Ron L,Spouse,--
KLAC,KLA Corporation,Stock,177.39,Purchase,06/04/2020,15001,50000,Wyden,Ron L,Spouse,--
AVGO,Broadcom Inc.,Stock,275.2,Purchase,06/04/2020,15001,50000,Wyden,Ron L,Spouse,--
VMC,Vulcan Materials Company,Stock,120.15,Purchase,06/05/2020,15001,50000,Wyden,Ron L,Spouse,--
TRIP,"TripAdvisor, Inc.",Stock,25.49,Purchase,06/05/2020,50001,100000,Wyden,Ron L,Spouse,--
MAR,"Marriott International, Inc.",Stock,105.95,Purchase,06/05/2020,50001,100000,Wyden,Ron L,Spouse,--
GOOG,Alphabet Inc.,Stock,71.92,Purchase,06/05/2020,15001,50000,Wyden,Ron L,Spouse,--
CAT,Caterpillar Inc.,Stock,123.99,Purchase,06/05/2020,15001,50000,Wyden,Ron L,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,124.15,Purchase,06/05/2020,15001,50000,Wyden,Ron L,Spouse,--
AMAT,"Applied Materials, Inc.",Stock,58.21,Purchase,06/05/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,89.07,Purchase,06/12/2020,50001,100000,Wyden,Ron L,Spouse,--
DIS,The Walt Disney Company,Stock,115.11,Purchase,06/12/2020,50001,100000,Wyden,Ron L,Spouse,--
DIS,The Walt Disney Company,Stock,115.11,Purchase,06/12/2020,1001,15000,Wyden,Ron L,Child,--
DIS,The Walt Disney Company,Stock,115.11,Purchase,06/12/2020,1001,15000,Wyden,Ron L,Child,--
DIS,The Walt Disney Company,Stock,115.11,Purchase,06/12/2020,1001,15000,Wyden,Ron L,Child,--
AMZN,"Amazon.com, Inc.",Stock,123.62,Purchase,06/02/2020,15001,50000,Wyden,Ron L,Spouse,--
BERY,"Berry Global Group, Inc.",Stock,43.75,Purchase,06/02/2020,50001,100000,Wyden,Ron L,Spouse,--
WFC,Wells Fargo & Company,Stock,26.38,Purchase,06/03/2020,1001,15000,"McConnell, Jr.",A. Mitchell,Spouse,Dividend Reinvestment
RPM,RPM International Inc.,Stock,64.77,Sale (Partial),05/18/2020,50001,100000,Sullivan,Daniel S,Joint,"The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on June 2, 2020. This activity is part of an ongoing long-term portfolio diversification strategy that regularly includes similar transactions."
TRIP,"TripAdvisor, Inc.",Stock,23.35,Purchase,05/27/2020,15001,50000,Wyden,Ron L,Spouse,--
MAR,"Marriott International, Inc.",Stock,96.14,Purchase,05/27/2020,50001,100000,Wyden,Ron L,Spouse,--
VAC,Marriott Vacations Worldwide Corporation,Stock,92.93,Purchase,05/27/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,86.89,Purchase,05/26/2020,100001,250000,Wyden,Ron L,Spouse,--
VAC,Marriott Vacations Worldwide Corporation,Stock,87.03,Purchase,05/26/2020,15001,50000,Wyden,Ron L,Spouse,--
GOOG,Alphabet Inc.,Stock,70.14,Purchase,05/21/2020,15001,50000,Wyden,Ron L,Spouse,--
PYPL,"PayPal Holdings, Inc.",Stock,150.94,Purchase,05/20/2020,50001,100000,Wyden,Ron L,Spouse,--
UBER,"Uber Technologies, Inc.",Stock,31.64,Sale (Full),05/11/2020,15001,50000,Wyden,Ron L,Spouse,--
UBER,"Uber Technologies, Inc.",Stock,32.79,Purchase,05/08/2020,15001,50000,Wyden,Ron L,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,114.3,Purchase,05/01/2020,15001,50000,Wyden,Ron L,Spouse,--
QSR,Restaurant Brands International Inc.,Stock,42.69,Purchase,05/05/2020,15001,50000,Wyden,Ron L,Spouse,--
MCD,McDonald's Corporation,Stock,163.61,Purchase,05/05/2020,15001,50000,Wyden,Ron L,Spouse,--
DPZ,"Domino's Pizza, Inc.",Stock,355.57,Purchase,05/05/2020,50001,100000,Wyden,Ron L,Spouse,--
BYND,"Beyond Meat, Inc.",Stock,100.16,Purchase,05/05/2020,15001,50000,Wyden,Ron L,Spouse,--
STZ,"Constellation Brands, Inc.",Stock,155.61,Purchase,05/07/2020,15001,50000,Wyden,Ron L,Spouse,--
MTCH,"Match Group, Inc.",Stock,82.63,Purchase,05/07/2020,50001,100000,Wyden,Ron L,Spouse,--
BERY,"Berry Global Group, Inc.",Stock,41.34,Purchase,05/07/2020,15001,50000,Wyden,Ron L,Spouse,--
GE,General Electric Company,Stock,29.85,Sale (Full),05/07/2020,1001,15000,Wyden,Ron L,Spouse,--
TRIP,"TripAdvisor, Inc.",Stock,23.35,Purchase,05/27/2020,15001,50000,Wyden,Ron L,Spouse,--
MAR,"Marriott International, Inc.",Stock,96.14,Purchase,05/27/2020,50001,100000,Wyden,Ron L,Spouse,--
VAC,Marriott Vacations Worldwide Corporation,Stock,92.93,Purchase,05/27/2020,15001,50000,Wyden,Ron L,Spouse,--
NVDA,NVIDIA Corporation,Stock,86.89,Purchase,05/26/2020,100001,250000,Wyden,Ron L,Spouse,--
VAC,Marriott Vacations Worldwide Corporation,Stock,87.03,Purchase,05/26/2020,15001,50000,Wyden,Ron L,Spouse,--
GOOG,Alphabet Inc.,Stock,70.14,Purchase,05/21/2020,15001,50000,Wyden,Ron L,Spouse,--
PYPL,"PayPal Holdings, Inc.",Stock,150.94,Purchase,05/20/2020,50001,100000,Wyden,Ron L,Spouse,--
UBER,"Uber Technologies, Inc.",Stock,31.64,Sale (Full),05/11/2020,15001,50000,Wyden,Ron L,Spouse,--
UBER,"Uber Technologies, Inc.",Stock,32.79,Purchase,05/08/2020,15001,50000,Wyden,Ron L,Spouse,--
AMZN,"Amazon.com, Inc.",Stock,114.3,Purchase,05/01/2020,15001,50000,Wyden,Ron L,Spouse,--
QSR,Restaurant Brands International Inc.,Stock,42.69,Purchase,05/05/2020,15001,50000,Wyden,Ron L,Spouse,--
MCD,McDonald's Corporation,Stock,163.61,Purchase,05/05/2020,15001,50000,Wyden,Ron L,Spouse,--
DPZ,"Domino's Pizza, Inc.",Stock,355.57,Purchase,05/05/2020,50001,100000,Wyden,Ron L,Spouse,--
BYND,"Beyond Meat, Inc.",Stock,100.16,Purchase,05/05/2020,15001,50000,Wyden,Ron L,Spouse,--
STZ,"Constellation Brands, Inc.",Stock,155.61,Purchase,05/07/2020,15001,50000,Wyden,Ron L,Spouse,--
MTCH,"Match Group, Inc.",Stock,82.63,Purchase,05/07/2020,50001,100000,Wyden,Ron L,Spouse,--
BRY,Berry Corporation,Stock,2.57,Purchase,05/07/2020,15001,50000,Wyden,Ron L,Spouse,--
GE,General Electric Company,Stock,29.85,Sale (Full),05/07/2020,1001,15000,Wyden,Ron L,Spouse,--
QCOM,QUALCOMM Incorporated,Stock,70.06,Sale (Partial),04/17/2019,1001,15000,Carper,Thomas R,Spouse,--
SWKS,"Skyworks Solutions, Inc.",Stock,82.15,Purchase,04/17/2019,1001,15000,Carper,Thomas R,Spouse,--
CARR,Carrier Global Corporation,Stock,14.43,Sale (Full),04/07/2020,1001,15000,Whitehouse,Sheldon,Joint,"Rec'd in spinoff from United Technologies & Raytheon Technologies merger// Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
OTIS,Otis Worldwide Corporation,Stock,41.73,Sale (Full),04/07/2020,1001,15000,Whitehouse,Sheldon,Joint,"Rec'd in spinoff from United Technologies & Raytheon Technologies merger // Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
CARR,Carrier Global Corporation,Stock,14.43,Sale (Full),04/07/2020,1001,15000,Whitehouse,Sheldon,Self,"Rec'd in spinoff from United Technologies & Raytheon Technologies merger //Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
